kind,name,v0,v1,v2,v3
tip_world_m,thumb4,0.062834,0.193043,0.939643,
tip_cube_m,thumb4,0.222834,0.018043,0.164642,
tip_world_m,index4,-0.000788,0.065786,0.957819,
tip_cube_m,index4,0.159213,-0.109214,0.182819,
tip_world_m,middle4,-0.026960,0.059054,0.959273,
tip_cube_m,middle4,0.133041,-0.115946,0.184273,
tip_world_m,ring4,-0.048991,0.064848,0.958817,
tip_cube_m,ring4,0.111009,-0.110152,0.183817,
tip_world_m,little4,-0.074190,0.076285,0.956295,
tip_cube_m,little4,0.085811,-0.098715,0.181295,
joint_rad,shoulder_pan_joint,1.873909,,,
joint_rad,shoulder_lift_joint,-1.828471,,,
joint_rad,elbow_joint,-2.232218,,,
joint_rad,wrist_1_joint,-2.220754,,,
joint_rad,wrist_2_joint,-1.273855,,,
joint_rad,wrist_3_joint,3.161695,,,
joint_rad,index1_joint,-0.000052,,,
joint_rad,little1_joint,0.000048,,,
joint_rad,middle1_joint,0.000019,,,
joint_rad,ring1_joint,0.000028,,,
joint_rad,thumb1_joint,-0.044375,,,
joint_rad,index2_joint,0.014058,,,
joint_rad,little2_joint,0.014151,,,
joint_rad,middle2_joint,0.013408,,,
joint_rad,ring2_joint,0.013165,,,
joint_rad,thumb2_joint,0.029712,,,
joint_rad,index3_joint,0.035018,,,
joint_rad,little3_joint,0.034613,,,
joint_rad,middle3_joint,0.036273,,,
joint_rad,ring3_joint,0.036665,,,
joint_rad,thumb3_joint,0.038720,,,
joint_rad,index4_joint,0.000003,,,
joint_rad,little4_joint,0.000000,,,
joint_rad,middle4_joint,-0.000000,,,
joint_rad,ring4_joint,-0.000000,,,
joint_rad,thumb4_joint,-0.000000,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.039548,0.276539,0.960114,
wrist_quat,wrist_3_link,0.009477,0.005101,0.706499,-0.707632
cube_pos_m,cube_obj,-0.160000,0.175000,0.775000,
handcal_dW_m.thumb1,thumb4,0.005594,0.015815,-0.000056,
handcal_dC_m.thumb1,thumb4,-0.005198,-0.000006,-0.015950,
handcal_dW_m.thumb1,index4,-0.000421,-0.000439,0.000036,
handcal_dC_m.thumb1,index4,0.000410,-0.000033,0.000449,
handcal_dW_m.thumb1,middle4,-0.000402,-0.000185,0.000033,
handcal_dC_m.thumb1,middle4,0.000398,-0.000030,0.000195,
handcal_dW_m.thumb1,ring4,-0.000405,0.000033,0.000030,
handcal_dC_m.thumb1,ring4,0.000405,-0.000027,-0.000022,
handcal_dW_m.thumb1,little4,-0.000426,0.000275,0.000026,
handcal_dC_m.thumb1,little4,0.000432,-0.000024,-0.000264,
handcal_dW_m.thumb2,thumb4,-0.001004,0.004392,-0.005854,
handcal_dC_m.thumb2,thumb4,0.001101,0.005853,-0.004370,
handcal_dW_m.thumb2,index4,-0.000242,0.000293,0.000003,
handcal_dC_m.thumb2,index4,0.000251,-0.000002,-0.000286,
handcal_dW_m.thumb2,middle4,-0.000257,0.000112,0.000006,
handcal_dC_m.thumb2,middle4,0.000260,-0.000004,-0.000104,
handcal_dW_m.thumb2,ring4,-0.000257,-0.000043,0.000008,
handcal_dC_m.thumb2,ring4,0.000255,-0.000006,0.000050,
handcal_dW_m.thumb2,little4,-0.000243,-0.000218,0.000010,
handcal_dC_m.thumb2,little4,0.000236,-0.000008,0.000226,
handcal_dW_m.thumb3,thumb4,0.003415,0.006350,0.003134,
handcal_dC_m.thumb3,thumb4,-0.003231,-0.003167,-0.006430,
handcal_dW_m.thumb3,index4,-0.000171,0.000114,0.000010,
handcal_dC_m.thumb3,index4,0.000174,-0.000009,-0.000110,
handcal_dW_m.thumb3,middle4,-0.000176,0.000032,0.000004,
handcal_dC_m.thumb3,middle4,0.000177,-0.000003,-0.000028,
handcal_dW_m.thumb3,ring4,-0.000178,-0.000036,-0.000002,
handcal_dC_m.thumb3,ring4,0.000177,0.000003,0.000040,
handcal_dW_m.thumb3,little4,-0.000174,-0.000116,-0.000008,
handcal_dC_m.thumb3,little4,0.000171,0.000009,0.000120,
handcal_dW_m.thumb4,thumb4,0.000074,-0.000146,-0.000105,
handcal_dC_m.thumb4,thumb4,-0.000078,0.000105,0.000144,
handcal_dW_m.thumb4,index4,0.000174,0.000027,0.000003,
