kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.056740,0.199581,0.836541,
tip_cube_m,thumb4,0.101900,0.030803,0.061541,
tip_world_m,index4,-0.124564,0.074677,0.855805,
tip_cube_m,index4,0.038244,-0.096277,0.080805,
tip_world_m,middle4,-0.150949,0.068748,0.856745,
tip_cube_m,middle4,0.012069,-0.103075,0.081745,
tip_world_m,ring4,-0.172779,0.075174,0.855604,
tip_cube_m,ring4,-0.009961,-0.097375,0.080605,
tip_world_m,little4,-0.197556,0.087286,0.852201,
tip_cube_m,little4,-0.035125,-0.086088,0.077201,
joint_rad,shoulder_pan_joint,1.556775,,,
joint_rad,shoulder_lift_joint,-2.136730,,,
joint_rad,elbow_joint,-2.231895,,,
joint_rad,wrist_1_joint,-1.891370,,,
joint_rad,wrist_2_joint,-1.561080,,,
joint_rad,wrist_3_joint,3.187400,,,
joint_rad,index1_joint,-0.000044,,,
joint_rad,little1_joint,0.000030,,,
joint_rad,middle1_joint,-0.000004,,,
joint_rad,ring1_joint,-0.000005,,,
joint_rad,thumb1_joint,-0.044590,,,
joint_rad,index2_joint,0.014132,,,
joint_rad,little2_joint,0.014055,,,
joint_rad,middle2_joint,0.013324,,,
joint_rad,ring2_joint,0.013034,,,
joint_rad,thumb2_joint,0.029706,,,
joint_rad,index3_joint,0.035395,,,
joint_rad,little3_joint,0.034752,,,
joint_rad,middle3_joint,0.036616,,,
joint_rad,ring3_joint,0.037076,,,
joint_rad,thumb3_joint,0.038741,,,
joint_rad,index4_joint,0.000004,,,
joint_rad,little4_joint,0.000000,,,
joint_rad,middle4_joint,-0.000000,,,
joint_rad,ring4_joint,-0.000000,,,
joint_rad,thumb4_joint,-0.000000,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.157058,0.286474,0.852620,
wrist_quat,wrist_3_link,0.007972,0.024376,0.698436,-0.715213
cube_pos_m,cube_obj,-0.159603,0.172165,0.775000,
handcal_dW_m.thumb1,thumb4,0.005416,0.016301,0.000081,
handcal_dC_m.thumb1,thumb4,-0.004481,-0.000362,-0.016579,
handcal_dW_m.thumb1,index4,-0.000684,-0.000122,0.000152,
handcal_dC_m.thumb1,index4,0.000673,-0.000164,0.000165,
handcal_dW_m.thumb1,middle4,-0.000670,0.000009,0.000128,
handcal_dC_m.thumb1,middle4,0.000666,-0.000143,0.000032,
handcal_dW_m.thumb1,ring4,-0.000676,0.000111,0.000106,
handcal_dC_m.thumb1,ring4,0.000679,-0.000124,-0.000070,
handcal_dW_m.thumb1,little4,-0.000696,0.000215,0.000079,
handcal_dC_m.thumb1,little4,0.000705,-0.000099,-0.000173,
handcal_dW_m.thumb2,thumb4,-0.000755,0.003900,-0.005801,
handcal_dC_m.thumb2,thumb4,0.001109,0.005685,-0.003985,
handcal_dW_m.thumb2,index4,0.000155,0.000146,0.000053,
handcal_dC_m.thumb2,index4,-0.000148,-0.000053,-0.000154,
handcal_dW_m.thumb2,middle4,0.000151,0.000082,0.000048,
handcal_dC_m.thumb2,middle4,-0.000147,-0.000046,-0.000089,
handcal_dW_m.thumb2,ring4,0.000149,0.000024,0.000043,
handcal_dC_m.thumb2,ring4,-0.000149,-0.000040,-0.000031,
handcal_dW_m.thumb2,little4,0.000152,-0.000048,0.000036,
handcal_dC_m.thumb2,little4,-0.000155,-0.000031,0.000040,
handcal_dW_m.thumb3,thumb4,0.003239,0.006577,0.003198,
handcal_dC_m.thumb3,thumb4,-0.002951,-0.003284,-0.006670,
handcal_dW_m.thumb3,index4,-0.000359,0.000220,0.000041,
handcal_dC_m.thumb3,index4,0.000369,-0.000055,-0.000199,
handcal_dW_m.thumb3,middle4,-0.000365,0.000091,0.000024,
handcal_dC_m.thumb3,middle4,0.000368,-0.000034,-0.000070,
handcal_dW_m.thumb3,ring4,-0.000369,-0.000021,0.000009,
handcal_dC_m.thumb3,ring4,0.000367,-0.000017,0.000041,
handcal_dW_m.thumb3,little4,-0.000367,-0.000149,-0.000009,
handcal_dC_m.thumb3,little4,0.000359,0.000004,0.000169,
handcal_dW_m.thumb4,thumb4,-0.000269,-0.000270,-0.000124,
handcal_dC_m.thumb4,thumb4,0.000256,0.000125,0.000282,
handcal_dW_m.thumb4,index4,-0.000160,-0.000087,-0.000027,
handcal_dC_m.thumb4,index4,0.000155,0.000025,0.000095,
handcal_dW_m.thumb4,middle4,-0.000158,-0.000073,-0.000029,
handcal_dC_m.thumb4,middle4,0.000154,0.000027,0.000081,
handcal_dW_m.thumb4,ring4,-0.000158,-0.000057,-0.000030,
handcal_dC_m.thumb4,ring4,0.000155,0.000027,0.000065,
handcal_dW_m.thumb4,little4,-0.000160,-0.000035,-0.000030,
handcal_dC_m.thumb4,little4,0.000159,0.000027,0.000043,
handcal_dW_m.four_j1,thumb4,-0.000135,0.000229,0.000063,
handcal_dC_m.four_j1,thumb4,0.000147,-0.000071,-0.000219,
handcal_dW_m.four_j1,index4,0.005762,-0.000958,-0.000223,
handcal_dC_m.four_j1,index4,-0.005802,0.000375,0.000606,
handcal_dW_m.four_j1,middle4,0.005851,0.000024,-0.000234,
handcal_dC_m.four_j1,middle4,-0.005832,0.000364,-0.000379,
handcal_dW_m.four_j1,ring4,0.005849,-0.000026,-0.000243,
handcal_dC_m.four_j1,ring4,-0.005833,0.000374,-0.000329,
handcal_dW_m.four_j1,little4,0.005757,0.000954,-0.000254,
handcal_dC_m.four_j1,little4,-0.005683,0.000358,-0.001302,
handcal_dW_m.four_j2,thumb4,0.000277,0.000075,-0.000010,
handcal_dC_m.four_j2,thumb4,-0.000272,0.000014,-0.000091,
handcal_dW_m.four_j2,index4,0.002804,0.014439,-0.001558,
handcal_dC_m.four_j2,index4,-0.001932,0.001264,-0.014610,
handcal_dW_m.four_j2,middle4,0.000262,0.014624,-0.001549,
handcal_dC_m.four_j2,middle4,0.000615,0.001193,-0.014647,
handcal_dW_m.four_j2,ring4,0.000264,0.014596,-0.001545,
handcal_dC_m.four_j2,ring4,0.000612,0.001190,-0.014618,
handcal_dW_m.four_j2,little4,-0.002275,0.014355,-0.001548,
handcal_dC_m.four_j2,little4,0.003132,0.001143,-0.014231,
