kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.072632,0.229697,0.795533,
tip_cube_m,thumb4,0.087696,0.054220,0.020536,
tip_world_m,index4,-0.140212,0.108793,0.833379,
tip_cube_m,index4,0.019052,-0.066083,0.058381,
tip_world_m,middle4,-0.166562,0.103249,0.836025,
tip_cube_m,middle4,-0.007345,-0.071395,0.061026,
tip_world_m,ring4,-0.188398,0.109643,0.834827,
tip_cube_m,ring4,-0.029124,-0.064809,0.059827,
tip_world_m,little4,-0.213237,0.121398,0.830734,
tip_cube_m,little4,-0.053859,-0.052836,0.055734,
joint_rad,shoulder_pan_joint,1.511227,,,
joint_rad,shoulder_lift_joint,-2.302429,,,
joint_rad,elbow_joint,-2.311290,,,
joint_rad,wrist_1_joint,-1.513103,,,
joint_rad,wrist_2_joint,-1.603547,,,
joint_rad,wrist_3_joint,3.159864,,,
joint_rad,index1_joint,-0.000059,,,
joint_rad,little1_joint,0.000006,,,
joint_rad,middle1_joint,-0.000020,,,
joint_rad,ring1_joint,-0.000019,,,
joint_rad,thumb1_joint,-0.043557,,,
joint_rad,index2_joint,0.013956,,,
joint_rad,little2_joint,0.013969,,,
joint_rad,middle2_joint,0.013181,,,
joint_rad,ring2_joint,0.012868,,,
joint_rad,thumb2_joint,0.026800,,,
joint_rad,index3_joint,0.036583,,,
joint_rad,little3_joint,0.036294,,,
joint_rad,middle3_joint,0.038048,,,
joint_rad,ring3_joint,0.038549,,,
joint_rad,thumb3_joint,0.034931,,,
joint_rad,index4_joint,0.000003,,,
joint_rad,little4_joint,0.000000,,,
joint_rad,middle4_joint,0.000002,,,
joint_rad,ring4_joint,0.000002,,,
joint_rad,thumb4_joint,0.000001,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.172117,0.318583,0.803462,
wrist_quat,wrist_3_link,-0.005057,0.012839,0.649625,-0.760129
cube_pos_m,cube_obj,-0.159848,0.174707,0.775000,
handcal_dW_m.thumb1,thumb4,0.005581,0.015746,-0.000029,
handcal_dC_m.thumb1,thumb4,-0.005053,-0.000079,-0.015923,
handcal_dW_m.thumb1,index4,-0.000415,-0.000485,0.000060,
handcal_dC_m.thumb1,index4,0.000399,-0.000056,0.000498,
handcal_dW_m.thumb1,middle4,-0.000395,-0.000229,0.000052,
handcal_dC_m.thumb1,middle4,0.000387,-0.000050,0.000242,
handcal_dW_m.thumb1,ring4,-0.000398,-0.000012,0.000045,
handcal_dC_m.thumb1,ring4,0.000398,-0.000045,0.000026,
handcal_dW_m.thumb1,little4,-0.000421,0.000228,0.000037,
handcal_dC_m.thumb1,little4,0.000428,-0.000038,-0.000214,
handcal_dW_m.thumb2,thumb4,-0.001000,0.004381,-0.005858,
handcal_dC_m.thumb2,thumb4,0.001167,0.005828,-0.004379,
handcal_dW_m.thumb2,index4,-0.000235,0.000293,0.000001,
handcal_dC_m.thumb2,index4,0.000246,-0.000003,-0.000283,
handcal_dW_m.thumb2,middle4,-0.000250,0.000116,0.000004,
handcal_dC_m.thumb2,middle4,0.000254,-0.000004,-0.000107,
handcal_dW_m.thumb2,ring4,-0.000250,-0.000035,0.000006,
handcal_dC_m.thumb2,ring4,0.000248,-0.000005,0.000044,
handcal_dW_m.thumb2,little4,-0.000236,-0.000206,0.000008,
handcal_dC_m.thumb2,little4,0.000228,-0.000007,0.000215,
handcal_dW_m.thumb3,thumb4,0.003414,0.006357,0.003144,
handcal_dC_m.thumb3,thumb4,-0.003195,-0.003189,-0.006448,
handcal_dW_m.thumb3,index4,-0.000175,0.000121,0.000018,
handcal_dC_m.thumb3,index4,0.000179,-0.000019,-0.000115,
handcal_dW_m.thumb3,middle4,-0.000180,0.000038,0.000011,
handcal_dC_m.thumb3,middle4,0.000182,-0.000011,-0.000032,
handcal_dW_m.thumb3,ring4,-0.000182,-0.000031,0.000006,
handcal_dC_m.thumb3,ring4,0.000181,-0.000005,0.000038,
handcal_dW_m.thumb3,little4,-0.000179,-0.000113,-0.000001,
handcal_dC_m.thumb3,little4,0.000175,0.000002,0.000119,
handcal_dW_m.thumb4,thumb4,0.000060,-0.000142,-0.000102,
handcal_dC_m.thumb4,thumb4,-0.000064,0.000103,0.000139,
handcal_dW_m.thumb4,index4,0.000159,0.000029,0.000006,
handcal_dC_m.thumb4,index4,-0.000158,-0.000006,-0.000034,
handcal_dW_m.thumb4,middle4,0.000158,0.000007,0.000002,
handcal_dC_m.thumb4,middle4,-0.000157,-0.000002,-0.000012,
handcal_dW_m.thumb4,ring4,0.000157,-0.000011,-0.000000,
handcal_dC_m.thumb4,ring4,-0.000157,0.000000,0.000006,
handcal_dW_m.thumb4,little4,0.000157,-0.000033,-0.000004,
handcal_dC_m.thumb4,little4,-0.000158,0.000004,0.000028,
handcal_dW_m.four_j1,thumb4,-0.000057,0.000040,0.000182,
handcal_dC_m.four_j1,thumb4,0.000058,-0.000183,-0.000037,
handcal_dW_m.four_j1,index4,0.006049,-0.001032,-0.000202,
