kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.246091,0.269975,0.763138,
tip_cube_m,thumb4,-0.011862,0.083477,0.050510,
tip_world_m,index4,-0.267783,0.157800,0.820157,
tip_cube_m,index4,0.045157,-0.030704,0.054558,
tip_world_m,middle4,-0.264275,0.151859,0.846653,
tip_cube_m,middle4,0.071653,-0.036030,0.050172,
tip_world_m,ring4,-0.257150,0.157576,0.867536,
tip_cube_m,ring4,0.092536,-0.029277,0.044019,
tip_world_m,little4,-0.248311,0.169301,0.891429,
tip_cube_m,little4,0.116429,-0.016325,0.037104,
joint_rad,shoulder_pan_joint,1.710060,,,
joint_rad,shoulder_lift_joint,-2.185466,,,
joint_rad,elbow_joint,-2.411176,,,
joint_rad,wrist_1_joint,-1.534489,,,
joint_rad,wrist_2_joint,-0.916814,,,
joint_rad,wrist_3_joint,1.325613,,,
joint_rad,index1_joint,-0.000123,,,
joint_rad,little1_joint,0.000051,,,
joint_rad,middle1_joint,0.000193,,,
joint_rad,ring1_joint,0.000330,,,
joint_rad,thumb1_joint,-0.000662,,,
joint_rad,index2_joint,0.000122,,,
joint_rad,little2_joint,0.000121,,,
joint_rad,middle2_joint,0.000079,,,
joint_rad,ring2_joint,0.000067,,,
joint_rad,thumb2_joint,0.294529,,,
joint_rad,index3_joint,0.000344,,,
joint_rad,little3_joint,0.002240,,,
joint_rad,middle3_joint,0.000251,,,
joint_rad,ring3_joint,0.000227,,,
joint_rad,thumb3_joint,0.652762,,,
joint_rad,index4_joint,0.000000,,,
joint_rad,little4_joint,-0.000000,,,
joint_rad,middle4_joint,-0.000001,,,
joint_rad,ring4_joint,-0.000001,,,
joint_rad,thumb4_joint,0.361768,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.155088,0.339671,0.831558,
wrist_quat,wrist_3_link,0.674185,0.375233,-0.546893,0.324935
cube_pos_m,cube_obj,-0.209126,0.179680,0.775000,
handcal_dW_m.thumb1,thumb4,0.005046,0.015026,-0.000127,
handcal_dC_m.thumb1,thumb4,-0.003935,0.000818,-0.015334,
handcal_dW_m.thumb1,index4,-0.000899,-0.000689,0.000053,
handcal_dC_m.thumb1,index4,0.000846,-0.000090,0.000749,
handcal_dW_m.thumb1,middle4,-0.000877,-0.000208,0.000091,
handcal_dC_m.thumb1,middle4,0.000859,-0.000106,0.000267,
handcal_dW_m.thumb1,ring4,-0.000872,0.000194,0.000122,
handcal_dC_m.thumb1,ring4,0.000884,-0.000119,-0.000135,
handcal_dW_m.thumb1,little4,-0.000894,0.000643,0.000155,
handcal_dC_m.thumb1,little4,0.000938,-0.000133,-0.000582,
handcal_dW_m.thumb2,thumb4,-0.001100,0.003278,-0.005815,
handcal_dC_m.thumb2,thumb4,0.001396,0.005945,-0.002912,
handcal_dW_m.thumb2,index4,-0.000113,-0.000109,0.000001,
handcal_dC_m.thumb2,index4,0.000103,-0.000007,0.000118,
handcal_dW_m.thumb2,middle4,-0.000108,-0.000015,0.000008,
handcal_dC_m.thumb2,middle4,0.000106,-0.000009,0.000023,
handcal_dW_m.thumb2,ring4,-0.000107,0.000064,0.000013,
