kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.057433,0.201017,0.836742,
tip_cube_m,thumb4,0.103972,0.023169,0.061742,
tip_world_m,index4,-0.121945,0.074046,0.853693,
tip_cube_m,index4,0.036133,-0.102056,0.078693,
tip_world_m,middle4,-0.148167,0.067418,0.854585,
tip_cube_m,middle4,0.009745,-0.107990,0.079585,
tip_world_m,ring4,-0.170159,0.073298,0.853632,
tip_cube_m,ring4,-0.012084,-0.101532,0.078632,
tip_world_m,little4,-0.195252,0.084830,0.850536,
tip_cube_m,little4,-0.036864,-0.089342,0.075536,
joint_rad,shoulder_pan_joint,1.541949,,,
joint_rad,shoulder_lift_joint,-2.130769,,,
joint_rad,elbow_joint,-2.216973,,,
joint_rad,wrist_1_joint,-1.932106,,,
joint_rad,wrist_2_joint,-1.601808,,,
joint_rad,wrist_3_joint,3.184482,,,
joint_rad,index1_joint,-0.000047,,,
joint_rad,little1_joint,0.000029,,,
joint_rad,middle1_joint,-0.000005,,,
joint_rad,ring1_joint,-0.000006,,,
joint_rad,thumb1_joint,-0.044352,,,
joint_rad,index2_joint,0.014098,,,
joint_rad,little2_joint,0.014085,,,
joint_rad,middle2_joint,0.013324,,,
joint_rad,ring2_joint,0.013047,,,
joint_rad,thumb2_joint,0.029802,,,
joint_rad,index3_joint,0.035097,,,
joint_rad,little3_joint,0.034581,,,
joint_rad,middle3_joint,0.036367,,,
joint_rad,ring3_joint,0.036843,,,
joint_rad,thumb3_joint,0.038850,,,
joint_rad,index4_joint,0.000003,,,
joint_rad,little4_joint,0.000000,,,
joint_rad,middle4_joint,-0.000000,,,
joint_rad,ring4_joint,-0.000000,,,
joint_rad,thumb4_joint,-0.000000,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.159910,0.284952,0.854810,
wrist_quat,wrist_3_link,0.015917,0.014336,0.705781,-0.708106
cube_pos_m,cube_obj,-0.160758,0.175113,0.775000,
handcal_dW_m.thumb1,thumb4,0.005596,0.016027,-0.000027,
handcal_dC_m.thumb1,thumb4,-0.004770,-0.000038,-0.016292,
