kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.121897,0.217664,0.852433,
tip_cube_m,thumb4,0.031341,0.044792,0.078152,
tip_world_m,index4,-0.208847,0.105809,0.830732,
tip_cube_m,index4,-0.051849,-0.068589,0.050454,
tip_world_m,middle4,-0.230581,0.102980,0.814801,
tip_cube_m,middle4,-0.072339,-0.071802,0.033020,
tip_world_m,ring4,-0.245067,0.111373,0.799357,
tip_cube_m,ring4,-0.085836,-0.063668,0.016574,
tip_world_m,little4,-0.259490,0.125322,0.779985,
tip_cube_m,little4,-0.099088,-0.049976,-0.003793,
joint_rad,shoulder_pan_joint,1.514458,,,
joint_rad,shoulder_lift_joint,-2.305465,,,
joint_rad,elbow_joint,-2.278781,,,
joint_rad,wrist_1_joint,-1.633544,,,
joint_rad,wrist_2_joint,-1.402340,,,
joint_rad,wrist_3_joint,3.887671,,,
joint_rad,index1_joint,0.000190,,,
joint_rad,little1_joint,0.000021,,,
joint_rad,middle1_joint,-0.000046,,,
joint_rad,ring1_joint,-0.000159,,,
joint_rad,thumb1_joint,-0.040906,,,
joint_rad,index2_joint,0.012219,,,
joint_rad,little2_joint,0.008773,,,
joint_rad,middle2_joint,0.009876,,,
joint_rad,ring2_joint,0.009630,,,
joint_rad,thumb2_joint,0.031303,,,
joint_rad,index3_joint,0.031242,,,
joint_rad,little3_joint,0.022241,,,
joint_rad,middle3_joint,0.028156,,,
joint_rad,ring3_joint,0.028286,,,
joint_rad,thumb3_joint,0.042384,,,
joint_rad,index4_joint,0.000001,,,
joint_rad,little4_joint,0.000000,,,
joint_rad,middle4_joint,0.000018,,,
joint_rad,ring4_joint,0.000019,,,
joint_rad,thumb4_joint,0.000003,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.190835,0.316130,0.793818,
wrist_quat,wrist_3_link,0.191742,0.322550,0.603116,-0.703880
cube_pos_m,cube_obj,-0.159512,0.173531,0.776712,
handcal_dW_m.thumb1,thumb4,0.005574,0.015765,-0.000011,
handcal_dC_m.thumb1,thumb4,-0.005103,0.000142,-0.015923,
handcal_dW_m.thumb1,index4,-0.000434,-0.000357,0.000114,
handcal_dC_m.thumb1,index4,0.000420,-0.000128,0.000370,
handcal_dW_m.thumb1,middle4,-0.000416,-0.000098,0.000110,
handcal_dC_m.thumb1,middle4,0.000408,-0.000124,0.000111,
handcal_dW_m.thumb1,ring4,-0.000418,0.000111,0.000105,
handcal_dC_m.thumb1,ring4,0.000417,-0.000120,-0.000098,
handcal_dW_m.thumb1,little4,-0.000440,0.000338,0.000097,
