kind,name,v0,v1,v2,v3
tip_world_m,thumb4,-0.066576,0.225087,0.798031,
tip_cube_m,thumb4,0.095926,0.050738,0.020103,
tip_world_m,index4,-0.140125,0.107359,0.833976,
tip_cube_m,index4,0.019405,-0.064474,0.057946,
tip_world_m,middle4,-0.166736,0.102926,0.835805,
tip_cube_m,middle4,-0.007285,-0.068021,0.060422,
tip_world_m,ring4,-0.188239,0.110237,0.833968,
tip_cube_m,ring4,-0.028573,-0.060002,0.059097,
tip_world_m,little4,-0.212417,0.123026,0.829135,
tip_cube_m,little4,-0.052423,-0.046420,0.054834,
joint_rad,shoulder_pan_joint,1.554457,,,
joint_rad,shoulder_lift_joint,-2.300121,,,
joint_rad,elbow_joint,-2.326226,,,
joint_rad,wrist_1_joint,-1.502367,,,
joint_rad,wrist_2_joint,-1.514564,,,
joint_rad,wrist_3_joint,3.178264,,,
joint_rad,index1_joint,-0.000071,,,
joint_rad,little1_joint,0.000026,,,
joint_rad,middle1_joint,0.000026,,,
joint_rad,ring1_joint,0.000055,,,
joint_rad,thumb1_joint,-0.049835,,,
joint_rad,index2_joint,0.015033,,,
joint_rad,little2_joint,0.014068,,,
joint_rad,middle2_joint,0.013963,,,
joint_rad,ring2_joint,0.013246,,,
joint_rad,thumb2_joint,0.030386,,,
joint_rad,index3_joint,0.039315,,,
joint_rad,little3_joint,0.036633,,,
joint_rad,middle3_joint,0.040218,,,
joint_rad,ring3_joint,0.039671,,,
joint_rad,thumb3_joint,0.039763,,,
joint_rad,index4_joint,0.000003,,,
joint_rad,little4_joint,0.000004,,,
joint_rad,middle4_joint,0.000012,,,
joint_rad,ring4_joint,0.000022,,,
joint_rad,thumb4_joint,0.000005,,,
force_N,thumb4,0.000000,,,
force_N,index4,0.000000,,,
force_N,middle4,0.000000,,,
force_N,ring4,0.000000,,,
force_N,little4,0.000000,,,
wrist_pos_m,wrist_3_link,-0.162239,0.318316,0.803429,
wrist_quat,wrist_3_link,-0.010566,0.038576,0.649387,-0.759405
cube_pos_m,cube_obj,-0.160253,0.171220,0.775599,
handcal_dW_m.thumb1,thumb4,0.003258,0.021643,0.000800,
handcal_dC_m.thumb1,thumb4,-0.001098,-0.002228,-0.021760,
handcal_dW_m.thumb1,index4,-0.003106,0.004617,0.000743,
handcal_dC_m.thumb1,index4,0.003504,-0.001255,-0.004203,
handcal_dW_m.thumb1,middle4,-0.003123,0.003755,0.000477,
handcal_dC_m.thumb1,middle4,0.003450,-0.000927,-0.003364,
handcal_dW_m.thumb1,ring4,-0.003211,0.002845,0.000228,
handcal_dC_m.thumb1,ring4,0.003462,-0.000615,-0.002469,
handcal_dW_m.thumb1,little4,-0.003299,0.001721,-0.000090,
handcal_dC_m.thumb1,little4,0.003455,-0.000221,-0.001366,
handcal_dW_m.thumb2,thumb4,-0.000699,0.003679,-0.005814,
handcal_dC_m.thumb2,thumb4,0.001122,0.005531,-0.003996,
